id,marca,modelo,versao,ano_modelo,km,preco_antigo,novo_preco,parcela,cidade,estado,link,data_extracao
1774,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,53794.0,0.0,77400,1.0,Rio de Janeiro Av. das Américas,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1164728,2026-03-27 18:02:57
1775,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,39083.0,0.0,77400,1.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1238939,2026-03-27 18:02:57
1776,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,58754.0,0.0,77400,1.0,Rio de Janeiro Intendente Magalhães,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1163904,2026-03-27 18:02:57
1777,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,45341.0,0.0,77400,1.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1079031,2026-03-27 18:02:57
1778,Fiat,Cronos,Drive 1.0 6v Flex,2023/2024,58713.0,0.0,77400,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Sedan/Fiat/Cronos/1067407,2026-03-27 18:02:57
1779,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,55133.0,0.0,77400,1.0,Rio de Janeiro Duque de Caxias,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1163758,2026-03-27 18:02:57
1780,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,24197.0,0.0,77400,1.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1205539,2026-03-27 18:02:57
1781,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,39916.0,0.0,77400,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1109573,2026-03-27 18:02:57
1782,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,30458.0,0.0,77400,1.0,São Paulo Aricanduva,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1212260,2026-03-27 18:02:57
1783,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,39073.0,0.0,77400,1.0,São Paulo Aricanduva,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1235322,2026-03-27 18:02:57
1784,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,30078.0,0.0,77400,1.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1205555,2026-03-27 18:02:57
1785,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,34912.0,0.0,77400,1.0,São Paulo Vila Carrão,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1212283,2026-03-27 18:02:57
1786,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2024,39710.0,0.0,77400,1.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1027062,2026-03-27 18:02:57
1787,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,41685.0,0.0,77400,1.0,Campo Grande,MS,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1069404,2026-03-27 18:02:57
1788,Fiat,Argo,Drive 1.0 6v Flex,2025/2025,35166.0,0.0,77400,1.0,Auto Shopping Rodrigues,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1246053,2026-03-27 18:02:57
1789,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,34459.0,0.0,77400,1.0,Recife Imbiribeira,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1081686,2026-03-27 18:02:57
1790,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,42082.0,0.0,77400,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1071864,2026-03-27 18:02:57
1791,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,56895.0,0.0,77400,1.0,Rio de Janeiro Tijuca,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156717,2026-03-27 18:02:57
1792,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,41150.0,0.0,77400,1.0,São Leopoldo,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1088125,2026-03-27 18:02:57
1793,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,60752.0,0.0,77500,1.0,Auto Shopping Rodrigues,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156630,2026-03-27 18:02:57
1794,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,24740.0,0.0,77500,1.0,São José dos Pinhais,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1081672,2026-03-27 18:02:57
1795,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,13242.0,0.0,77500,1.0,São Bernardo Pereira Barreto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/989860,2026-03-27 18:02:57
1796,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,44350.0,0.0,77500,1.0,Maringá,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1070665,2026-03-27 18:02:57
1797,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,41346.0,0.0,77500,1.0,Belém Marco,PA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1130664,2026-03-27 18:02:57
1798,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2025,41003.0,0.0,77500,1.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1211234,2026-03-27 18:02:57
1799,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,66300.0,0.0,77500,1.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1157197,2026-03-27 18:02:57
1800,Fiat,Argo,1.0 6v Flex,2025/2025,7403.0,0.0,77500,1.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1244389,2026-03-27 18:02:57
1801,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2025,48095.0,0.0,77500,1.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1207484,2026-03-27 18:02:57
1802,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v Cd,2023/2024,52089.0,0.0,77500,1.0,Londrina,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/983884,2026-03-27 18:02:57
1803,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,58739.0,0.0,77500,1.0,Serra,ES,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1082748,2026-03-27 18:02:57
1804,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,53646.0,0.0,77500,1.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1152808,2026-03-27 18:02:57
1805,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,24887.0,0.0,77600,1.0,Sorocaba,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1072778,2026-03-27 18:02:57
1806,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,46642.0,0.0,77600,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1130776,2026-03-27 18:02:57
1807,Fiat,Argo,Drive 1.0 6v Flex,2025/2025,17687.0,0.0,77600,1.0,Niterói,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1244296,2026-03-27 18:02:57
1808,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,43441.0,0.0,77600,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1130727,2026-03-27 18:02:57
1809,Fiat,Argo,Drive 1.0 6v Flex,2025/2025,27527.0,0.0,77600,1.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1249366,2026-03-27 18:02:57
1810,Fiat,Argo,Drive 1.0 6v Flex,2025/2025,24873.0,0.0,77600,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1249520,2026-03-27 18:02:57
1811,Fiat,Strada,Endurance 1.4 Flex 8v Cs Plus,2023/2023,78745.0,0.0,77600,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/932022,2026-03-27 18:02:57
1812,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,33440.0,0.0,77600,1.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1100024,2026-03-27 18:02:57
1813,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,41978.0,0.0,77600,1.0,Natal,RN,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1098689,2026-03-27 18:02:57
1814,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2025,36947.0,0.0,77600,1.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1210283,2026-03-27 18:02:57
1815,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,29233.0,0.0,77600,1.0,Auto Shopping Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1099984,2026-03-27 18:02:57
1816,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,45343.0,0.0,77600,1.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1061771,2026-03-27 18:02:57
1817,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,45605.0,0.0,77600,1.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1021642,2026-03-27 18:02:57
1818,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,31221.0,0.0,77600,1.0,Natal,RN,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/996781,2026-03-27 18:02:57
1819,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,43729.0,0.0,77600,1.0,Porto Alegre Ipiranga,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1130655,2026-03-27 18:02:57
1820,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,20029.0,0.0,77600,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1226059,2026-03-27 18:02:57
1821,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,20029.0,0.0,77600,1.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1226059,2026-03-27 18:02:57
1822,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,37053.0,0.0,77600,1.0,Aparecida de Goiânia,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1068311,2026-03-27 18:02:57
1823,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,41227.0,0.0,77600,1.0,Salvador Paralela,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1024784,2026-03-27 18:02:57
1824,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,25862.0,0.0,77600,1.0,Guarulhos Timoteo Penteado,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1108231,2026-03-27 18:02:57
1825,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,25068.0,0.0,77600,1.0,São Paulo Nações Unidas,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1021836,2026-03-27 18:02:57
1826,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,35806.0,0.0,77600,1.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1040093,2026-03-27 18:02:57
1827,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,23411.0,0.0,77700,1.0,Manaus,AM,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1173250,2026-03-27 18:02:57
1828,Fiat,Argo,1.0 6v Flex,2024/2025,25461.0,0.0,77700,1.0,Piracicaba,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1200540,2026-03-27 18:02:57
1829,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,60134.0,0.0,77700,1.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1136614,2026-03-27 18:02:57
1830,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,47224.0,0.0,77700,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1149537,2026-03-27 18:02:57
1831,Fiat,Strada,Endurance 1.3 Flex 8v Cs Plus,2023/2024,84131.0,0.0,77700,1.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/999736,2026-03-27 18:02:57
1832,Fiat,Strada,Endurance 1.4 Flex 8v Cs Plus,2023/2023,71990.0,0.0,77700,1.0,Auto Shopping Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/957646,2026-03-27 18:02:57
1833,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,43892.0,0.0,77700,1.0,Curitiba Floriano,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1134389,2026-03-27 18:02:57
1834,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v Cd,2024/2024,49658.0,0.0,77700,1.0,Rio de Janeiro Recreio dos Bandeirantes,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1082520,2026-03-27 18:02:57
1835,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,67556.0,0.0,77700,1.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156018,2026-03-27 18:02:57
1836,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,69638.0,0.0,77700,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156070,2026-03-27 18:02:57
1837,Fiat,Argo,1.0 6v Flex,2024/2025,27765.0,0.0,77700,1.0,São José dos Campos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1139310,2026-03-27 18:02:57
1838,Fiat,Argo,1.0 6v Flex,2024/2025,29794.0,0.0,77700,1.0,São José dos Campos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1139314,2026-03-27 18:02:57
1839,Fiat,Argo,1.0 6v Flex,2024/2025,28028.0,0.0,77700,1.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1139311,2026-03-27 18:02:57
1840,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2025,48279.0,0.0,77700,1.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1222879,2026-03-27 18:02:57
1841,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v Cd,2024/2024,33206.0,0.0,77700,1.0,Rio de Janeiro Vila Valqueire,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1081964,2026-03-27 18:02:57
1842,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,71735.0,0.0,77700,1.0,Auto Shopping Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1135859,2026-03-27 18:02:57
1843,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,60600.0,0.0,77700,1.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156277,2026-03-27 18:02:57
1844,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,33429.0,0.0,77700,1.0,Vila Velha,ES,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1238709,2026-03-27 18:02:57
1845,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,63669.0,0.0,77700,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156325,2026-03-27 18:02:57
1846,Fiat,Strada,Endurance 1.3 Flex 8v Cs Plus,2023/2024,62406.0,0.0,77700,1.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/1000045,2026-03-27 18:02:57
1847,Fiat,Argo,1.0 6v Flex,2025/2025,26675.0,0.0,77700,1.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1245449,2026-03-27 18:02:57
1848,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,36293.0,0.0,77700,1.0,São Luís,MA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1100550,2026-03-27 18:02:57
1849,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,61135.0,0.0,77700,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1134570,2026-03-27 18:02:57
1850,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2025,40302.0,0.0,77700,1.0,São Paulo Miguel Estefano,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1164265,2026-03-27 18:02:57
1851,Fiat,Argo,1.0 6v Flex,2024/2025,26631.0,0.0,77700,1.0,São José dos Campos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1139312,2026-03-27 18:02:57
1852,Fiat,Argo,1.0 6v Flex,2025/2025,21028.0,0.0,77700,1.0,São Bernardo Pereira Barreto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1246003,2026-03-27 18:02:57
1853,Fiat,Argo,1.0 6v Flex,2025/2025,15600.0,0.0,77700,1.0,Belém Marco,PA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1245635,2026-03-27 18:02:57
1854,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,25841.0,0.0,77700,1.0,Manaus,AM,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1155648,2026-03-27 18:02:57
1855,Fiat,Strada,Endurance 1.4 Flex 8v Cs Plus,2023/2023,65110.0,0.0,77800,1.0,Piracicaba,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/927098,2026-03-27 18:02:57
1856,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,59321.0,0.0,77800,1.0,Várzea Grande,MT,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1162981,2026-03-27 18:02:57
1857,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,63985.0,0.0,77800,1.0,São Luís,MA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1157721,2026-03-27 18:02:57
1858,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,55795.0,0.0,77800,1.0,Campinas Orosimbo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1162792,2026-03-27 18:02:57
1859,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,59000.0,0.0,77800,1.0,Santo André,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1162813,2026-03-27 18:02:57
1860,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,39381.0,0.0,77900,1.0,São Paulo Gastão Vidigal,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1152729,2026-03-27 18:02:57
1861,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,39381.0,0.0,77900,1.0,São Paulo Gastão Vidigal,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1152729,2026-03-27 18:02:57
1862,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,55841.0,0.0,77900,1.0,Belo Horizonte Cristiano Machado,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1157461,2026-03-27 18:02:57
1863,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,66334.0,0.0,77900,1.0,Porto Alegre Ipiranga,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1162640,2026-03-27 18:02:57
1864,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,51796.0,0.0,77900,1.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1162448,2026-03-27 18:02:57
1865,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,71119.0,0.0,77900,1.0,Caxias do Sul,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1164517,2026-03-27 18:02:57
1866,Fiat,Strada,Endurance 1.4 Flex 8v Cs Plus,2022/2022,58813.0,0.0,77900,1.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/843559,2026-03-27 18:02:57
1867,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,65000.0,0.0,78000,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156427,2026-03-27 18:02:57
1868,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,65148.0,0.0,78000,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1164510,2026-03-27 18:02:57
1869,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,66244.0,0.0,78000,1.0,Londrina,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1164018,2026-03-27 18:02:57
1870,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,73951.0,0.0,78000,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156466,2026-03-27 18:02:57
1871,Hyundai,Hb20,Comfort Plus 1.0 Flex 12v Mec.,2024/2025,43497.0,0.0,78000,1.0,Recife Imbiribeira,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/1211039,2026-03-27 18:02:57
1872,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,57183.0,0.0,78100,1.0,Londrina,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156706,2026-03-27 18:02:57
1873,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,54067.0,0.0,78100,1.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156012,2026-03-27 18:02:57
1874,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2024/2024,25546.0,0.0,78100,1.0,Juiz de Fora,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1078716,2026-03-27 18:02:57
1875,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2023/2024,38800.0,0.0,78100,1.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1043080,2026-03-27 18:02:57
1876,Fiat,Argo,1.0 6v Flex,2024/2025,26710.0,0.0,78100,1.0,Auto Shopping Tamboré,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1242901,2026-03-27 18:02:57
1877,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,41251.0,0.0,78100,1.0,Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1130678,2026-03-27 18:02:57
1878,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2025,53491.0,0.0,78100,1.0,Londrina,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1156610,2026-03-27 18:02:57
1879,Volkswagen,Saveiro,Robust 1.6 Total Flex 16v,2023/2024,27733.0,0.0,78100,1.0,Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Volkswagen/Saveiro/1040321,2026-03-27 18:02:57
1880,Fiat,Argo,Drive 1.0 6v Flex,2025/2025,8145.0,0.0,78100,1.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1250219,2026-03-27 18:02:57
1881,Volkswagen,Polo,Track 1.0 Flex 12v 5p,2024/2024,34986.0,0.0,78200,1.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Polo/1088121,2026-03-27 18:02:57
1882,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,22950.0,0.0,78200,1.0,Uberlândia,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1205541,2026-03-27 18:02:57
1883,Fiat,Strada,Endurance 1.3 Flex 8v Cs Plus,2023/2024,62426.0,0.0,78200,1.0,Campo Grande,MS,https://www.seminovosmovida.com.br/veiculo/detalhe/Pickup/Fiat/Strada/1041550,2026-03-27 18:02:57
1884,Fiat,Argo,Drive 1.0 6v Flex,2025/2025,32400.0,0.0,78200,1.0,São Paulo Eliseu de Almeida,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1244159,2026-03-27 18:02:57
1885,Fiat,Argo,Drive 1.0 6v Flex,2024/2025,26300.0,0.0,78200,1.0,Uberlândia,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Argo/1205557,2026-03-27 18:02:57
